CODI_ENS,MUNICIPI,ANY_ELECCIO,SIGLES_CANDIDATURA,VOTS,% VOTS,REGIDORS/ES
4316340003,El Vendrell,2023,SP - ERC - AM,2639,20.1,5
4316340003,El Vendrell,2023,VOX,1275,9.71,2
4316340003,El Vendrell,2023,PP,968,7.37,2
4316340003,El Vendrell,2023,CM,882,6.72,1
4316340003,El Vendrell,2023,ECPEV - PSP - C,787,5.99,1
4316340003,El Vendrell,2023,FEMEV,763,5.81,1
4316340003,El Vendrell,2023,AVP-FIC,326,2.48,0
4316340003,El Vendrell,2023,ARA PL,285,2.17,0
4316340003,El Vendrell,2023,SOMI,247,1.88,0
4316340003,El Vendrell,2023,VALENTS,158,1.2,0
1721090004,Ventalló,2023,CM,266,59.77,4
1721090004,Ventalló,2023,AV-AMUNT,112,25.16,2
1721090004,Ventalló,2023,FV-AM,61,13.7,1
2524240003,Verdú,2023,AIPN - AM,233,81.18,7
1721160009,Verges,2023,SP-CUP- AMUNT,292,48.18,5
1721160009,Verges,2023,CM,164,27.06,2
1721160009,Verges,2023,SxV-AM,135,22.27,2
4316490004,Vespella de Gaià,2023,PSC-CP,207,97.64,7
829810007,Vic,2023,CM,4027,29.77,8
829810007,Vic,2023,ERC-AM,1973,14.58,3
829810007,Vic,2023,CUP - AMUNT,1727,12.76,3
829810007,Vic,2023,ARA VIC-ARA PL,1502,11.1,2
829810007,Vic,2023,PSC-CP,1281,9.47,2
829810007,Vic,2023,SOMI,1193,8.82,2
829810007,Vic,2023,VECP - C,738,5.45,1
829810007,Vic,2023,PP,523,3.86,0
829810007,Vic,2023,VOX,189,1.39,0
1721210007,Vidrà,2023,CM,52,0,3
1721210007,Vidrà,2023,IpV - AM,44,0,2
1721210007,Vidrà,2023,PSC-CP,1,0,0
1721370005,Vidreres,2023,CM,978,33.11,5
1721370005,Vidreres,2023,AV - AM,970,32.84,5
1721370005,Vidreres,2023,VOX,773,26.17,3
1721370005,Vidreres,2023,PSC-CP,186,6.29,0
2524300000,Vielha e Mijaran,2023,UA-PSC-CP,1188,52.94,8
2524300000,Vielha e Mijaran,2023,CDA-PNA,577,25.71,3
2524300000,Vielha e Mijaran,2023,AA-AM,308,13.72,2
2524300000,Vielha e Mijaran,2023,VOX,62,2.76,0
2524300000,Vielha e Mijaran,2023,PP,61,2.71,0
4316520002,Vilabella,2023,CM,310,69.97,5
4316520002,Vilabella,2023,ERC-AM,128,28.89,2
1721420002,Vilabertran,2023,SV-AM,320,59.14,5
1721420002,Vilabertran,2023,CM,127,23.47,1
1721420002,Vilabertran,2023,TXV-TE,87,16.08,1
1721550006,Vilablareix,2023,ERC-AM,835,48.94,7
1721550006,Vilablareix,2023,CM,471,27.6,3
1721550006,Vilablareix,2023,UxVI- IDC,200,11.72,1
1721550006,Vilablareix,2023,SOM VILABLAREIX,94,5.5,0
1721550006,Vilablareix,2023,PSC-CP,69,4.04,0
829940003,Vilada,2023,AV-AM,251,78.68,6
829940003,Vilada,2023,CP,61,19.12,1
1721740003,Viladamat,2023,CUP-SP-AMUNT,192,82.75,7
1721740003,Viladamat,2023,CP,22,9.48,0
1721680001,Viladasens,2023,GpV- AM,75,0,4
1721680001,Viladasens,2023,CM,43,0,1
1721680001,Viladasens,2023,SP-AMUNT,37,0,0
1721680001,Viladasens,2023,PSC-CP,2,0,0
830150006,Viladecans,2023,PSC-CP,9635,38.12,12
830150006,Viladecans,2023,ERC-AM,4813,19.04,5
830150006,Viladecans,2023,PP,2703,10.69,3
830150006,Viladecans,2023,VOX,2502,9.89,3
830150006,Viladecans,2023,VECP-C,2135,8.44,2
830150006,Viladecans,2023,Cs,864,3.41,0
830150006,Viladecans,2023,CM,859,3.39,0
830150006,Viladecans,2023,A TU LADO VM,767,3.03,0
830150006,Viladecans,2023,ARA PL,281,1.11,0
830150006,Viladecans,2023,VALENTS,182,0.72,0
830080001,Viladecavalls,2023,CM,1603,44.92,6
830080001,Viladecavalls,2023,ERC-AM,775,21.72,3
830080001,Viladecavalls,2023,FV - C,606,16.98,2
830080001,Viladecavalls,2023,PSC-CP,275,7.7,1
830080001,Viladecavalls,2023,PP,248,6.95,1
1721800000,Vilademuls,2023,CM,270,65.37,5
1721800000,Vilademuls,2023,ERC- SomV-AM,134,32.44,2
1722070005,Viladrau,2023,SpV-AM,357,52.34,5
1722070005,Viladrau,2023,IV,317,46.48,4
1722140003,Vilafant,2023,PSC - CP,749,31.6,5
1722140003,Vilafant,2023,ERC-AM,576,24.3,3
1722140003,Vilafant,2023,SV - TE,486,20.5,3
1722140003,Vilafant,2023,CM,199,8.39,1
1722140003,Vilafant,2023,Cs,186,7.84,1
1722140003,Vilafant,2023,PP,132,5.56,0
830540003,Vilafranca del Penedès,2023,PSC-CP,4593,30.08,8
830540003,Vilafranca del Penedès,2023,CM,3198,20.94,5
830540003,Vilafranca del Penedès,2023,ERC / ESQUERRA,3197,20.94,5
830540003,Vilafranca del Penedès,2023,CUP- AMUNT,1695,11.1,2
830540003,Vilafranca del Penedès,2023,VeC - C,860,5.63,1
830540003,Vilafranca del Penedès,2023,VOX,663,4.34,0
830540003,Vilafranca del Penedès,2023,PP,628,4.11,0
830540003,Vilafranca del Penedès,2023,Cs,103,0.67,0
830540003,Vilafranca del Penedès,2023,VALENTS,51,0.33,0
2524450006,Vilagrassa,2023,CM,225,72.81,6
2524450006,Vilagrassa,2023,FP-AM,75,24.27,1
1722350006,Vilajuïga,2023,ERC-AM,297,49.25,5
1722350006,Vilajuïga,2023,APV,282,46.76,4
1722350006,Vilajuïga,2023,PSC - CP,13,2.15,0
4317500000,Vilalba dels Arcs,2023,CM,184,51.68,4
4317500000,Vilalba dels Arcs,2023,CpV-AM,120,33.7,3
4317500000,Vilalba dels Arcs,2023,FO-V,27,7.58,0
830670005,Vilalba Sasserra,2023,CM,246,61.96,5
830670005,Vilalba Sasserra,2023,AV ERC-AM,144,36.27,2
2524580001,Vilaller,2023,CP,195,59.63,4
2524580001,Vilaller,2023,CM,81,24.77,2
2524580001,Vilaller,2023,ERC-AM,42,12.84,1
2524580001,Vilaller,2023,PP,4,1.22,0
1722400000,Vilallonga de Ter,2023,CM,141,65.88,5
1722400000,Vilallonga de Ter,2023,VdVT - AM,70,32.71,2
4316650006,Vilallonga del Camp,2023,CM,407,38.18,5
4316650006,Vilallonga del Camp,2023,ERC-AM,364,34.14,4
4316650006,Vilallonga del Camp,2023,TOT(S),155,14.54,1
4316650006,Vilallonga del Camp,2023,VPM - CP,95,8.91,1
4316650006,Vilallonga del Camp,2023,ARA PL,16,1.5,0
1722530008,Vilamacolum,2023,IxV-AM,129,97.72,7
1722660009,Vilamalla,2023,CM,440,59.94,6
1722660009,Vilamalla,2023,MxV - TE,277,37.73,3
1722660009,Vilamalla,2023,VOX,8,1.08,0
1722660009,Vilamalla,2023,PSC-CP,5,0.68,0
1722720002,Vilamaniscle,2023,CM,65,0,5
1722720002,Vilamaniscle,2023,PSC-CP,10,0,0
2524770005,Vilamòs,2023,UA-PSC-CP,86,0,4
2524770005,Vilamòs,2023,CDA-PNA,35,0,1
2524770005,Vilamòs,2023,VOX,1,0,0
1722880001,Vilanant,2023,CM,154,92.21,7
2524830008,Vilanova de Bellpuig,2023,EV,363,85.01,9
2525420002,Vilanova de la Barca,2023,CM,286,56.07,5
2525420002,Vilanova de la Barca,2023,TsV - AM,193,37.84,4
2525420002,Vilanova de la Barca,2023,PP,24,4.7,0
2524960009,Vilanova de l'Aguda,2023,IVA-AM,73,0,5
2524960009,Vilanova de l'Aguda,2023,CM,7,0,0
2524960009,Vilanova de l'Aguda,2023,IxVA - CP,6,0,0
2525090004,Vilanova de Meià,2023,ERC-AM,37,60.65,4
2525090004,Vilanova de Meià,2023,CM,23,37.7,3
4316870005,Vilanova de Prades,2023,ApVP - AM,32,0,3
4316870005,Vilanova de Prades,2023,A Vilanova-CP,26,0,2
4316870005,Vilanova de Prades,2023,ARA PL,0,0,0
830360009,Vilanova de Sau,2023,CP,101,47.19,4
830360009,Vilanova de Sau,2023,IPVS,99,46.26,3
830360009,Vilanova de Sau,2023,IpVS-AM,11,5.14,0
2525160009,Vilanova de Segrià,2023,ERC-AM,343,85.32,9
830200000,Vilanova del Camí,2023,PSC,2418,46.1,9
830200000,Vilanova del Camí,2023,AM,1014,19.33,3
830200000,Vilanova del Camí,2023,V VILANOVA365,956,18.22,3
830200000,Vilanova del Camí,2023,VOX,405,7.72,1
830200000,Vilanova del Camí,2023,CM,362,6.9,1
890240003,Vilanova del Vallès,2023,iVDV,1044,41.62,6
890240003,Vilanova del Vallès,2023,UpVV,835,33.29,5
890240003,Vilanova del Vallès,2023,PSC-CP,371,14.79,2
890240003,Vilanova del Vallès,2023,CM,129,5.14,0
890240003,Vilanova del Vallès,2023,ERC-AM,68,2.71,0
4316710007,Vilanova d'Escornalbou,2023,IVE - AM,166,47.15,4
4316710007,Vilanova d'Escornalbou,2023,ARA PL,150,42.61,3
4316710007,Vilanova d'Escornalbou,2023,CM,36,10.22,0
830730008,Vilanova i la Geltrú,2023,PSC-CP,9728,36.84,11
830730008,Vilanova i la Geltrú,2023,ERC-AM,2788,10.56,3
830730008,Vilanova i la Geltrú,2023,TRANSFORMEM-VN,2478,9.38,3
830730008,Vilanova i la Geltrú,2023,CM,2403,9.1,2
830730008,Vilanova i la Geltrú,2023,CUP-AMUNT,2004,7.59,2
830730008,Vilanova i la Geltrú,2023,VECP - C,1756,6.65,2
830730008,Vilanova i la Geltrú,2023,PP,1740,6.59,2
830730008,Vilanova i la Geltrú,2023,VOX,1305,4.94,0
830730008,Vilanova i la Geltrú,2023,SVNG,943,3.57,0
830730008,Vilanova i la Geltrú,2023,Cs,580,2.19,0
830730008,Vilanova i la Geltrú,2023,CVNG - ARA PL,120,0.45,0
830730008,Vilanova i la Geltrú,2023,PCPC,65,0.24,0
4316900000,Vilaplana,2023,UV-ERC-AM,227,92.65,7
4317040003,Vila-rodona,2023,Compromís - CP,356,51.37,5
4317040003,Vila-rodona,2023,SV-AM,323,46.6,4
1723050006,Vila-sacra,2023,CM,189,74.7,6
1723050006,Vila-sacra,2023,PSC-CP,48,18.97,1
2525210007,Vila-sana,2023,CM,247,59.37,4
2525210007,Vila-sana,2023,IV - AM,154,37.01,3
4317110007,Vila-seca,2023,CM,3913,46.92,13
4317110007,Vila-seca,2023,PSC-VST-CP,977,11.71,3
4317110007,Vila-seca,2023,VOX,821,9.84,2
4317110007,Vila-seca,2023,VSeC-ECP-C,813,9.74,2
4317110007,Vila-seca,2023,DV - AM,583,6.99,1
4317110007,Vila-seca,2023,PP,307,3.68,0
4317110007,Vila-seca,2023,VALENTS,278,3.33,0
4317110007,Vila-seca,2023,CUP-AMUNT,239,2.86,0
4317110007,Vila-seca,2023,Cs,190,2.27,0
4317110007,Vila-seca,2023,ARA PL,105,1.25,0
821400000,Vilassar de Dalt,2023,AM,1347,38.08,6
821400000,Vilassar de Dalt,2023,CM,882,24.93,3
821400000,Vilassar de Dalt,2023,CUP - AMUNT,532,15.04,2
821400000,Vilassar de Dalt,2023,PSC - CP,365,10.31,1
821400000,Vilassar de Dalt,2023,PP,314,8.87,1
821910007,Vilassar de Mar,2023,CM,3193,36,9
821910007,Vilassar de Mar,2023,BABORD,1957,22.06,5
821910007,Vilassar de Mar,2023,PSC-CP,1302,14.68,3
821910007,Vilassar de Mar,2023,ERC-VdMFutur-AM,1040,11.72,3
821910007,Vilassar de Mar,2023,PP,629,7.09,1
821910007,Vilassar de Mar,2023,PVdM-C,234,2.63,0
821910007,Vilassar de Mar,2023,VOX,225,2.53,0
821910007,Vilassar de Mar,2023,Cs,84,0.94,0
1722290004,Vilaür,2023,IxV-AM,43,0,5
1722290004,Vilaür,2023,PSC-CP,0,0,0
1722290004,Vilaür,2023,CM,0,0,0
4317260009,Vilaverd,2023,AV-AM,161,54.94,4
4317260009,Vilaverd,2023,CM,128,43.68,3
4317320002,La Vilella Alta,2023,IpLVA - AM,30,0,5
4317320002,La Vilella Alta,2023,PSC-CP,0,0,0
4317470005,La Vilella Baixa,2023,IpVB-AM,51,0,5
4317470005,La Vilella Baixa,2023,ARA PL,0,0,0
4317470005,La Vilella Baixa,2023,PSC-CP,0,0,0
4317470005,La Vilella Baixa,2023,PP,0,0,0
830410007,Vilobí del Penedès,2023,VV-CP,286,45.03,4
830410007,Vilobí del Penedès,2023,CM,125,19.68,2
830410007,Vilobí del Penedès,2023,ERC / ESQUERRA,124,19.52,2
830410007,Vilobí del Penedès,2023,CUP-AMUNT,85,13.38,1
1723330008,Vilobí d'Onyar,2023,GMI-VO-IdSelva,673,42,5
1723330008,Vilobí d'Onyar,2023,CM,509,31.77,4
1723330008,Vilobí d'Onyar,2023,VIU - ARA PL,274,17.1,2
1723330008,Vilobí d'Onyar,2023,SOM - AM,95,5.93,0
1723330008,Vilobí d'Onyar,2023,PSC-CP,28,1.74,0
1723270005,Vilopriu,2023,ERC-AM,37,0,5
1723270005,Vilopriu,2023,PSC-CP,5,0,0
2525370005,El Vilosell,2023,CM,91,0,4
2525370005,El Vilosell,2023,SV-AM,41,0,1
2525370005,El Vilosell,2023,IxV - CP,13,0,0
2525370005,El Vilosell,2023,PP,1,0,0
4317630008,Vimbodí i Poblet,2023,CM,263,56.31,4
4317630008,Vimbodí i Poblet,2023,ERC-AM,185,39.61,3
2525550006,Vinaixa,2023,CaV - AM,184,87.2,7
4317790004,Vinebre,2023,PxV - AM,124,52.1,4
4317790004,Vinebre,2023,CM,104,43.69,3
4317850006,Vinyols i els Arcs,2023,ViA-AM,595,50.33,6
4317850006,Vinyols i els Arcs,2023,CM,491,41.53,5
4317850006,Vinyols i els Arcs,2023,PSC-CP,54,4.56,0
4317850006,Vinyols i els Arcs,2023,PP,36,3.04,0
830890004,Viver i Serrateix,2023,CM,71,0,5
830890004,Viver i Serrateix,2023,CP,14,0,0
4305210007,Xerta,2023,MX-AM,391,89.06,9
